queue_id,thesis_id,source_artifact,scoring_mode,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,max_underwater_trade_count,max_underwater_start,max_underwater_end,max_drawdown,axis,bucket,claim_boundary
pv_c56_volatility_cost_shape_sentry__hard_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,hard_veto,24,21.905,104.425,82.52,1.2654507998,0.9127083333,0.5416666667,8.0326923077,-7.5018181818,1.0707660614,8,2026-05-15T17:35:00+00:00,2026-05-19T19:00:00+00:00,33.66,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__soft_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,soft_veto,37,134.07,179.595,45.525,3.9449752883,3.6235135135,0.7567567568,6.4141071429,-5.0583333333,1.2680277712,8,2026-04-23T22:25:00+00:00,2026-04-30T19:50:00+00:00,21.69,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__soft_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,soft_veto,13,56.24,74.725,18.485,4.042466865,4.3261538462,0.5384615385,10.675,-3.0808333333,3.4649715986,2,2026-05-20T19:45:00+00:00,2026-05-21T21:20:00+00:00,8.9,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__soft_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,soft_veto,26,18.35,116.275,97.925,1.1873883074,0.7057692308,0.5,8.9442307692,-7.5326923077,1.1873883074,12,2026-04-21T17:35:00+00:00,2026-05-11T18:40:00+00:00,39.1,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__negative_control,pv_c56_volatility_cost_shape_sentry,c56_plain,negative_control,37,134.07,179.595,45.525,3.9449752883,3.6235135135,0.7567567568,6.4141071429,-5.0583333333,1.2680277712,8,2026-04-23T22:25:00+00:00,2026-04-30T19:50:00+00:00,21.69,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__negative_control,pv_c56_volatility_cost_shape_sentry,c56_plain,negative_control,13,56.24,74.725,18.485,4.042466865,4.3261538462,0.5384615385,10.675,-3.0808333333,3.4649715986,2,2026-05-20T19:45:00+00:00,2026-05-21T21:20:00+00:00,8.9,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__negative_control,pv_c56_volatility_cost_shape_sentry,c56_plain,negative_control,26,18.35,116.275,97.925,1.1873883074,0.7057692308,0.5,8.9442307692,-7.5326923077,1.1873883074,12,2026-04-21T17:35:00+00:00,2026-05-11T18:40:00+00:00,39.1,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,37,134.07,179.595,45.525,3.9449752883,3.6235135135,0.7567567568,6.4141071429,-5.0583333333,1.2680277712,8,2026-04-23T22:25:00+00:00,2026-04-30T19:50:00+00:00,21.69,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,13,56.24,74.725,18.485,4.042466865,4.3261538462,0.5384615385,10.675,-3.0808333333,3.4649715986,2,2026-05-20T19:45:00+00:00,2026-05-21T21:20:00+00:00,8.9,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,26,18.35,116.275,97.925,1.1873883074,0.7057692308,0.5,8.9442307692,-7.5326923077,1.1873883074,12,2026-04-21T17:35:00+00:00,2026-05-11T18:40:00+00:00,39.1,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,35,125.935,171.46,45.525,3.7662822625,3.5981428571,0.7428571429,6.5946153846,-5.0583333333,1.3037130909,8,2026-04-23T22:25:00+00:00,2026-05-05T17:35:00+00:00,23.45,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,12,58.865,74.725,15.86,4.7115384615,4.9054166667,0.5833333333,10.675,-3.172,3.3653846154,2,2026-05-20T19:45:00+00:00,2026-05-21T21:20:00+00:00,8.9,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,24,17.6,104.075,86.475,1.2035270309,0.7333333333,0.5,8.6729166667,-7.20625,1.2035270309,10,2026-05-15T17:35:00+00:00,2026-05-21T22:50:00+00:00,38.625,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,37,134.07,179.595,45.525,3.9449752883,3.6235135135,0.7567567568,6.4141071429,-5.0583333333,1.2680277712,8,2026-04-23T22:25:00+00:00,2026-04-30T19:50:00+00:00,21.69,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,13,56.24,74.725,18.485,4.042466865,4.3261538462,0.5384615385,10.675,-3.0808333333,3.4649715986,2,2026-05-20T19:45:00+00:00,2026-05-21T21:20:00+00:00,8.9,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,26,18.35,116.275,97.925,1.1873883074,0.7057692308,0.5,8.9442307692,-7.5326923077,1.1873883074,12,2026-04-21T17:35:00+00:00,2026-05-11T18:40:00+00:00,39.1,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,38,150.46,192.96,42.5,4.5402352941,3.9594736842,0.7631578947,6.6537931034,-4.7222222222,1.4090385396,6,2026-04-23T22:25:00+00:00,2026-04-30T17:40:00+00:00,17.39,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,12,36.265,54.625,18.36,2.9752178649,3.0220833333,0.5833333333,7.8035714286,-3.672,2.1251556178,2,2026-05-20T19:45:00+00:00,2026-05-21T21:20:00+00:00,8.9,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,25,49.36,120.575,71.215,1.6931124061,1.9744,0.56,8.6125,-6.4740909091,1.3303026048,12,2026-04-21T17:35:00+00:00,2026-05-11T18:40:00+00:00,39.1,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,139,90.865,378.17,287.305,1.3162666852,0.653705036,0.5683453237,4.7869620253,-4.7884166667,0.9996962166,62,2026-04-27T15:45:00+00:00,2026-05-13T08:00:00+00:00,63.0,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,84,13.63,211.67,198.04,1.0688244799,0.1622619048,0.5238095238,4.8106818182,-4.951,0.9716586181,52,2026-04-16T13:25:00+00:00,2026-05-13T19:30:00+00:00,49.05,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,76,18.915,174.825,155.91,1.1213199923,0.2488815789,0.5526315789,4.1625,-4.5855882353,0.9077352319,46,2026-04-17T16:50:00+00:00,2026-05-14T11:20:00+00:00,43.975,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,m48_plain,hard_veto,147,59.255,397.98,338.725,1.1749354196,0.4030952381,0.5510204082,4.9133333333,-5.1321969697,0.9573547863,61,2026-04-27T15:45:00+00:00,2026-05-12T22:35:00+00:00,69.975,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,m48_plain,hard_veto,80,26.63,197.235,170.605,1.1560915565,0.332875,0.5125,4.8106097561,-4.3744871795,1.0996968464,16,2026-05-18T15:05:00+00:00,2026-05-22T18:00:00+00:00,41.24,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,m48_plain,hard_veto,68,88.92,161.925,73.005,2.2179987672,1.3076470588,0.6029411765,3.9493902439,-2.7038888889,1.4606333345,18,2026-04-17T17:15:00+00:00,2026-04-29T08:05:00+00:00,15.225,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,m48_plain,soft_veto,139,90.865,378.17,287.305,1.3162666852,0.653705036,0.5683453237,4.7869620253,-4.7884166667,0.9996962166,62,2026-04-27T15:45:00+00:00,2026-05-13T08:00:00+00:00,63.0,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,m48_plain,soft_veto,84,13.63,211.67,198.04,1.0688244799,0.1622619048,0.5238095238,4.8106818182,-4.951,0.9716586181,52,2026-04-16T13:25:00+00:00,2026-05-13T19:30:00+00:00,49.05,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,m48_plain,soft_veto,76,18.915,174.825,155.91,1.1213199923,0.2488815789,0.5526315789,4.1625,-4.5855882353,0.9077352319,46,2026-04-17T16:50:00+00:00,2026-05-14T11:20:00+00:00,43.975,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,139,89.765,377.07,287.305,1.3124380014,0.6457913669,0.5683453237,4.7730379747,-4.7884166667,0.9967883555,62,2026-04-27T15:45:00+00:00,2026-05-13T08:00:00+00:00,63.0,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,84,16.28,214.32,198.04,1.082205615,0.1938095238,0.5238095238,4.8709090909,-4.951,0.9838232864,52,2026-04-16T13:25:00+00:00,2026-05-13T19:30:00+00:00,49.05,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,76,15.9,171.81,155.91,1.1019819126,0.2092105263,0.5526315789,4.0907142857,-4.5855882353,0.8920805959,46,2026-04-17T16:50:00+00:00,2026-05-14T11:20:00+00:00,43.975,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,139,90.865,378.17,287.305,1.3162666852,0.653705036,0.5683453237,4.7869620253,-4.7884166667,0.9996962166,62,2026-04-27T15:45:00+00:00,2026-05-13T08:00:00+00:00,63.0,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
