trade_id,source,trade_index,side,entry_time,exit_time,entry_hour,entry_month,entry_quarter,pnl,p_short,p_flat,p_long,margin_vs_opposite,margin_vs_flat,claim_boundary,displaced_by
parent_0242,parent_kept(부모 유지),242,long,2025-04-17T19:35:00,2025-04-17T20:05:00,19,2025-04,2025Q2,-1.17,0.3667984903,0.2399858832,0.3932156265,0.026417136200000024,0.15322974330000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0243,parent_kept(부모 유지),243,long,2025-04-17T20:10:00,2025-04-17T20:40:00,20,2025-04,2025Q2,-2.23,0.372194469,0.2531653047,0.374640286,0.002445817000000017,0.1214749813,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0244,parent_kept(부모 유지),244,long,2025-04-17T20:55:00,2025-04-17T21:25:00,20,2025-04,2025Q2,4.78,0.3524128199,0.2860316336,0.3615556061,0.009142786199999975,0.07552397249999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0245,parent_kept(부모 유지),245,long,2025-04-17T21:30:00,2025-04-17T22:00:00,21,2025-04,2025Q2,-6.22,0.3496661186,0.2910201848,0.3593136966,0.00964757799999999,0.06829351179999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0246,parent_kept(부모 유지),246,short,2025-04-21T17:05:00,2025-04-21T17:35:00,17,2025-04,2025Q2,3.78,0.4541155696,0.1808599681,0.3650244176,0.089091152,0.2732556015,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0247,parent_kept(부모 유지),247,long,2025-04-22T16:45:00,2025-04-22T17:15:00,16,2025-04,2025Q2,5.93,0.3663798571,0.2600517869,0.3735684156,0.007188558499999997,0.11351662869999996,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0248,parent_kept(부모 유지),248,long,2025-04-22T17:20:00,2025-04-22T17:50:00,17,2025-04,2025Q2,5.53,0.3319830596,0.2844014764,0.3836155236,0.05163246399999999,0.09921404719999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0249,parent_kept(부모 유지),249,long,2025-04-22T17:55:00,2025-04-22T18:25:00,17,2025-04,2025Q2,4.84,0.3293491602,0.3009216487,0.3697291017,0.040379941500000016,0.06880745300000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0250,parent_kept(부모 유지),250,long,2025-04-22T18:50:00,2025-04-22T19:20:00,18,2025-04,2025Q2,16.04,0.3661693335,0.2620877028,0.3717430234,0.005573689899999956,0.1096553206,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0251,parent_kept(부모 유지),251,long,2025-04-22T19:25:00,2025-04-22T19:55:00,19,2025-04,2025Q2,-4.37,0.3274936676,0.3046253622,0.3678808808,0.040387213199999994,0.06325551859999995,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0252,parent_kept(부모 유지),252,long,2025-04-22T20:00:00,2025-04-22T20:30:00,20,2025-04,2025Q2,-19.33,0.3325932026,0.3020744324,0.365332365,0.032739162399999966,0.06325793260000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0253,parent_kept(부모 유지),253,short,2025-04-22T20:55:00,2025-04-22T21:25:00,20,2025-04,2025Q2,-9.26,0.4638713002,0.1781092435,0.3580194712,0.10585182900000001,0.2857620567,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0254,parent_kept(부모 유지),254,long,2025-04-22T21:30:00,2025-04-22T22:00:00,21,2025-04,2025Q2,3.41,0.36002177,0.2733278275,0.3666504323,0.006628662299999977,0.09332260479999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0255,parent_kept(부모 유지),255,long,2025-04-22T22:05:00,2025-04-23T17:05:00,22,2025-04,2025Q2,67.33000000000001,0.3386414945,0.305326879,0.3560315967,0.017390102200000035,0.05070471770000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0256,parent_kept(부모 유지),256,long,2025-04-23T18:10:00,2025-04-23T18:35:00,18,2025-04,2025Q2,-14.51,0.3590916693,0.2544949353,0.3864133656,0.027321696299999976,0.1319184303,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0257,parent_kept(부모 유지),257,short,2025-04-23T18:35:00,2025-04-23T19:05:00,18,2025-04,2025Q2,5.04,0.4662846327,0.150592953,0.3831224442,0.08316218849999996,0.3156916797,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0258,parent_kept(부모 유지),258,short,2025-04-23T19:15:00,2025-04-23T19:45:00,19,2025-04,2025Q2,-4.45,0.4522756338,0.1832552254,0.3644691706,0.08780646320000002,0.2690204084,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0259,parent_kept(부모 유지),259,long,2025-04-23T19:50:00,2025-04-23T20:20:00,19,2025-04,2025Q2,12.16,0.3563520014,0.2835274935,0.3601205647,0.003768563299999972,0.07659307119999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0260,parent_kept(부모 유지),260,long,2025-04-23T20:25:00,2025-04-23T20:55:00,20,2025-04,2025Q2,-2.65,0.3481075168,0.2847586572,0.3671339154,0.019026398599999994,0.08237525820000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0261,parent_kept(부모 유지),261,long,2025-04-23T21:00:00,2025-04-23T21:30:00,21,2025-04,2025Q2,-5.32,0.3546421528,0.2862669826,0.3590909243,0.004448771500000004,0.0728239417,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0262,parent_kept(부모 유지),262,long,2025-04-23T21:40:00,2025-04-24T16:40:00,21,2025-04,2025Q2,0.99,0.3528362811,0.2909547985,0.3562089503,0.0033726692000000114,0.0652541518,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0263,parent_kept(부모 유지),263,long,2025-04-24T20:35:00,2025-04-24T21:05:00,20,2025-04,2025Q2,3.14,0.3305137753,0.3198081851,0.3496780694,0.019164294100000034,0.029869884300000038,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0264,parent_kept(부모 유지),264,long,2025-04-24T21:10:00,2025-04-24T21:40:00,21,2025-04,2025Q2,3.51,0.328002125,0.3171676397,0.354830265,0.02682814,0.037662625299999974,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0265,parent_kept(부모 유지),265,long,2025-04-25T16:40:00,2025-04-25T17:10:00,16,2025-04,2025Q2,3.77,0.3417252898,0.3096915483,0.348583132,0.006857842200000019,0.03889158370000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0266,parent_kept(부모 유지),266,long,2025-04-25T17:20:00,2025-04-25T17:50:00,17,2025-04,2025Q2,-0.2,0.3662932515,0.2424905598,0.3912160993,0.02492284779999998,0.1487255395,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0267,parent_kept(부모 유지),267,long,2025-04-25T18:05:00,2025-04-25T18:35:00,18,2025-04,2025Q2,1.18,0.3726530373,0.24780038,0.3795466423,0.006893605000000025,0.13174626230000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0268,parent_kept(부모 유지),268,long,2025-04-25T18:45:00,2025-04-25T19:15:00,18,2025-04,2025Q2,6.02,0.3709085584,0.2517513335,0.3773401976,0.0064316392000000056,0.12558886409999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0269,parent_kept(부모 유지),269,long,2025-04-25T19:20:00,2025-04-25T19:55:00,19,2025-04,2025Q2,6.92,0.3361747861,0.3132644594,0.3505607545,0.014385968400000004,0.03729629510000004,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0270,parent_kept(부모 유지),270,long,2025-04-25T20:00:00,2025-04-25T20:30:00,20,2025-04,2025Q2,7.98,0.3384273648,0.3097321093,0.3518405557,0.013413190899999983,0.0421084464,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0271,parent_kept(부모 유지),271,long,2025-04-25T20:40:00,2025-04-25T21:10:00,20,2025-04,2025Q2,1.12,0.3301615715,0.3065861464,0.3632523715,0.03309080000000003,0.05666622510000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0272,parent_kept(부모 유지),272,long,2025-04-25T21:40:00,2025-04-28T16:40:00,21,2025-04,2025Q2,-0.43,0.3403691649,0.3137823939,0.3458484411,0.005479276199999994,0.0320660472,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0273,parent_kept(부모 유지),273,long,2025-04-28T16:50:00,2025-04-28T17:20:00,16,2025-04,2025Q2,-8.46,0.3933908939,0.2079554796,0.3986536562,0.005262762300000001,0.1906981766,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0274,parent_kept(부모 유지),274,long,2025-04-28T17:30:00,2025-04-28T18:00:00,17,2025-04,2025Q2,-1.81,0.3651743829,0.2556907535,0.3791347742,0.013960391300000041,0.12344402070000005,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0275,parent_kept(부모 유지),275,short,2025-04-28T18:30:00,2025-04-28T19:00:00,18,2025-04,2025Q2,-2.87,0.4574193358,0.1690441072,0.3735366464,0.08388268939999999,0.2883752286,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0276,parent_kept(부모 유지),276,long,2025-04-28T20:40:00,2025-04-28T21:10:00,20,2025-04,2025Q2,6.76,0.3412815034,0.3160760403,0.3426423371,0.0013608337000000081,0.0265662968,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0277,parent_kept(부모 유지),277,long,2025-04-28T21:15:00,2025-04-28T21:50:00,21,2025-04,2025Q2,3.96,0.3380959034,0.3147320151,0.3471720517,0.009076148299999975,0.0324400366,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0278,parent_kept(부모 유지),278,long,2025-04-29T16:55:00,2025-04-29T17:25:00,16,2025-04,2025Q2,-0.68,0.3849107325,0.2169907987,0.3980984986,0.013187766099999998,0.18110769990000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0279,parent_kept(부모 유지),279,long,2025-04-29T17:40:00,2025-04-29T18:10:00,17,2025-04,2025Q2,1.51,0.3681202233,0.2419932485,0.3898865581,0.02176633480000001,0.1478933096,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0280,parent_kept(부모 유지),280,long,2025-04-29T18:20:00,2025-04-29T18:50:00,18,2025-04,2025Q2,3.31,0.3745501339,0.2483907491,0.3770591617,0.002509027799999952,0.12866841259999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0281,parent_kept(부모 유지),281,long,2025-04-29T18:55:00,2025-04-29T19:25:00,18,2025-04,2025Q2,-0.23,0.3732497096,0.251645118,0.3751052916,0.0018555820000000223,0.1234601736,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0282,parent_kept(부모 유지),282,long,2025-04-29T19:30:00,2025-04-29T20:00:00,19,2025-04,2025Q2,-7.3,0.3548693955,0.2825736403,0.362556994,0.0076875985000000036,0.07998335370000004,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0283,parent_kept(부모 유지),283,long,2025-04-29T20:55:00,2025-04-29T21:25:00,20,2025-04,2025Q2,0.64,0.3679386377,0.2519845665,0.380076766,0.012138128299999995,0.1280921995,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0284,parent_kept(부모 유지),284,long,2025-04-29T21:35:00,2025-04-29T22:05:00,21,2025-04,2025Q2,-2.7,0.3323803246,0.3326172531,0.3350023627,0.0026220381000000015,0.0023851095999999905,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0037,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2025-04-30T17:00:00,2025-04-30T17:30:00,17,2025-04,2025Q2,-18.857,0.4669677317,0.1928500533,0.3401822746,0.1267854571,0.2741176784,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0286,parent_kept(부모 유지),286,long,2025-04-30T18:00:00,2025-04-30T18:30:00,18,2025-04,2025Q2,7.89,0.3755405247,0.2350940108,0.3893655837,0.013825059000000028,0.15427157290000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0287,parent_kept(부모 유지),287,long,2025-04-30T20:35:00,2025-04-30T21:05:00,20,2025-04,2025Q2,-1.77,0.3727063835,0.2504304647,0.3768631518,0.004156768300000002,0.1264326871,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0288,parent_kept(부모 유지),288,long,2025-04-30T21:20:00,2025-04-30T21:50:00,21,2025-04,2025Q2,-2.77,0.3626752794,0.2571558952,0.3801688254,0.017493546000000026,0.12301293020000004,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0289,parent_kept(부모 유지),289,long,2025-04-30T21:55:00,2025-05-01T16:55:00,21,2025-04,2025Q2,44.69,0.3735509515,0.2478328645,0.3786162138,0.005065262299999984,0.1307833493,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0290,parent_kept(부모 유지),290,long,2025-05-01T17:00:00,2025-05-01T17:30:00,17,2025-05,2025Q2,12.42,0.3847702444,0.2256817967,0.3895479441,0.004777699699999971,0.1638661474,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0291,parent_kept(부모 유지),291,long,2025-05-01T17:35:00,2025-05-01T18:05:00,17,2025-05,2025Q2,6.63,0.3500714302,0.2832398415,0.3666886687,0.01661723850000002,0.08344882720000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
