stage_id,stage_number,run_id,lane,status,judgment,summary_path,run_path,model_family,mechanism_classes,roles,boundary,external_verification_status,mt5_kpi_record_count,has_tier_a,has_tier_b,has_tier_ab,has_onnx,onnx_parity_status,has_score_table,score_table_parity_status,prediction_artifacts_present,artifact_paths_found,artifact_paths_available,validation_net_profit,validation_profit_factor,validation_trades,oos_net_profit,oos_profit_factor,oos_trades,repeatability_label,validation_oos_inversion,evidence_decision
27_tail_model__quantile_boosting_risk_surface,27,run21B_quantile_boosting_tail_risk_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_quantile_boosting_tail_runtime_probe_completed,docs/agent_control/packets/stage27_run21B_quantile_boosting_tail_risk_runtime_probe_v1/aggregate_summary.json,stages/27_tail_model__quantile_boosting_risk_surface/02_runs/run21B_quantile_boosting_tail_risk_runtime_probe_v1,quantile_boosting_tail_score_table_runtime_probe,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,quantile_boosting_tail_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,98,74,-38.2,0.97,665,79.17,1.07,576,oos_only_positive_deferred,True,deferred
28_regime_model__markov_switching_regression_state_link,28,run22A_markov_regression_state_link_scout_v1,markov_regression_state_link_structural_scout,reviewed,inconclusive_markov_regression_state_link_scout_completed,docs/agent_control/packets/stage28_run22A_markov_regression_state_link_scout_v1/aggregate_summary.json,stages/28_regime_model__markov_switching_regression_state_link/03_reviews/run22A_markov_regression_state_link_scout_packet.md,statsmodels_markov_switching_regression,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,markov_regression_state_link_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,False,14,14,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
28_regime_model__markov_switching_regression_state_link,28,run22C_markov_regression_supplement_state_variance_attribution_v1,markov_regression_supplement,reviewed,inconclusive_markov_regression_supplement_completed,docs/agent_control/packets/stage28_run22C_markov_regression_supplement_state_variance_attribution_v1/aggregate_summary.json,stages/28_regime_model__markov_switching_regression_state_link/03_reviews/run22C_markov_regression_supplement_packet.md,,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,markov_regression_supplement_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,,0,False,False,True,False,missing,False,missing,False,3,3,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
29_adaptive_model__river_online_drift_learning,29,run23A_river_online_drift_learning_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_stage29_structural_scout_completed,docs/agent_control/packets/stage29_run23A_river_online_drift_learning_scout_v1/aggregate_summary.json,stages/29_adaptive_model__river_online_drift_learning/03_reviews/run23A_structural_scout_packet.md,sklearn_sgd_online_logloss_river_dependency_blocked,runtime_packaging_surface,Runtime / Packaging|Negative Memory,stage29_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,True,7,7,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
29_adaptive_model__river_online_drift_learning,29,run23B_river_online_drift_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_stage29_runtime_probe_completed,docs/agent_control/packets/stage29_run23B_river_online_drift_runtime_probe_v1/aggregate_summary.json,stages/29_adaptive_model__river_online_drift_learning/02_runs/run23B_river_online_drift_runtime_probe_v1,online_drift_probability_score_table_runtime_probe,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,stage29_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,98,98,-96.55,0.95,1081,319.2,1.22,916,oos_only_positive_deferred,True,deferred
30_decision_layer__probability_calibration_abstention,30,run24A_probability_calibration_abstention_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_stage30_structural_scout_completed,docs/agent_control/packets/stage30_run24A_probability_calibration_abstention_scout_v1/aggregate_summary.json,stages/30_decision_layer__probability_calibration_abstention/03_reviews/run24A_structural_scout_packet.md,isotonic_margin_calibration_abstention_layer,permission_filter_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Regime / Context|Runtime / Packaging,stage30_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,True,7,7,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
30_decision_layer__probability_calibration_abstention,30,run24B_probability_calibration_abstention_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_stage30_runtime_probe_completed,docs/agent_control/packets/stage30_run24B_probability_calibration_abstention_runtime_probe_v1/aggregate_summary.json,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24B_probability_calibration_abstention_runtime_probe_v1,calibration_abstention_score_table_runtime_probe,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,stage30_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,98,98,-5.44,0.99,231,130.07,1.37,204,oos_only_positive_deferred,True,deferred
31_model_family_challenge__tabnet_attentive_tabular_scout,31,run25A_tabnet_attentive_tabular_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_stage31_structural_scout_completed,docs/agent_control/packets/stage31_run25A_tabnet_attentive_tabular_scout_v1/aggregate_summary.json,stages/31_model_family_challenge__tabnet_attentive_tabular_scout/03_reviews/run25A_structural_scout_packet.md,sklearn_sparse_feature_mask_tabnet_dependency_blocked,runtime_packaging_surface,Runtime / Packaging|Negative Memory,stage31_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,True,7,7,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
31_model_family_challenge__tabnet_attentive_tabular_scout,31,run25B_tabnet_attentive_tabular_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_stage31_runtime_probe_completed,docs/agent_control/packets/stage31_run25B_tabnet_attentive_tabular_runtime_probe_v1/aggregate_summary.json,stages/31_model_family_challenge__tabnet_attentive_tabular_scout/02_runs/run25B_tabnet_attentive_tabular_runtime_probe_v1,tabular_attention_proxy_score_table_runtime_probe,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,stage31_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,98,98,25.38,1.02,525,-134.86,0.89,438,validation_only_positive_deferred,True,deferred
32_sequence_model__tcn_temporal_convolution_context,32,run26A_tcn_temporal_convolution_context_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_stage32_structural_scout_completed,docs/agent_control/packets/stage32_run26A_tcn_temporal_convolution_context_scout_v1/aggregate_summary.json,stages/32_sequence_model__tcn_temporal_convolution_context/03_reviews/run26A_structural_scout_packet.md,sklearn_lag_convolution_proxy_torch_dependency_blocked,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging|Negative Memory,stage32_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,True,7,7,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
29_adaptive_model__river_online_drift_learning,29,run23C_river_native_online_learning_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_stage29_native_structural_scout_completed,docs/agent_control/packets/stage29_run23C_river_native_online_learning_scout_v1/aggregate_summary.json,stages/29_adaptive_model__river_online_drift_learning/03_reviews/run23C_structural_scout_packet.md,river_native_one_vs_rest_logistic_online_learning,runtime_packaging_surface,Runtime / Packaging,stage29_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_native_structural_scout,0,True,True,True,False,missing,False,missing,True,7,7,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
30_decision_layer__probability_calibration_abstention,30,run24C_native_source_calibration_abstention_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_stage30_native_structural_scout_completed,docs/agent_control/packets/stage30_run24C_native_source_calibration_abstention_scout_v1/aggregate_summary.json,stages/30_decision_layer__probability_calibration_abstention/03_reviews/run24C_structural_scout_packet.md,sklearn_isotonic_calibration_on_native_river_source,permission_filter_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Regime / Context|Runtime / Packaging,stage30_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_native_structural_scout,0,True,True,True,False,missing,False,missing,True,7,7,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
30_decision_layer__probability_calibration_abstention,30,run24D_native_source_calibration_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_stage30_native_runtime_probe_completed,docs/agent_control/packets/stage30_run24D_native_source_calibration_runtime_probe_v1/aggregate_summary.json,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24D_native_source_calibration_runtime_probe_v1,native_source_calibration_distilled_score_table_runtime_probe,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,stage30_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,98,98,44.19,1.27,36,-1.32,0.69,2,insufficient_trading_repeatability_evidence,True,deferred
32_sequence_model__tcn_temporal_convolution_context,32,run26C_torch_tcn_native_temporal_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_stage32_native_structural_scout_completed,docs/agent_control/packets/stage32_run26C_torch_tcn_native_temporal_scout_v1/aggregate_summary.json,stages/32_sequence_model__tcn_temporal_convolution_context/03_reviews/run26C_structural_scout_packet.md,torch_native_tcn_temporal_convolution,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,stage32_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_native_structural_scout,0,True,True,True,False,missing,False,missing,True,7,7,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
31_model_family_challenge__tabnet_attentive_tabular_scout,31,run25C_tabnet_native_attentive_tabular_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_stage31_native_structural_scout_completed,docs/agent_control/packets/stage31_run25C_tabnet_native_attentive_tabular_scout_v1/aggregate_summary.json,stages/31_model_family_challenge__tabnet_attentive_tabular_scout/03_reviews/run25C_structural_scout_packet.md,pytorch_tabnet_native_attentive_tabular,runtime_packaging_surface,Runtime / Packaging,stage31_exploration_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_native_structural_scout,0,True,True,True,False,missing,False,missing,True,7,7,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
