trade_sequence,split,expected_entry_timestamp,actual_entry_time,expected_actual_entry_delay_minutes,actual_exit_time,actual_entry_month,actual_entry_hour,entry_weekday,actual_side,expected_side,p_short,p_flat,p_long,long_margin,entry_score,exit_score,threshold,actual_net_profit_after_cost,expected_net_profit,net_profit_gap_actual_minus_expected,actual_profit_before_swap,actual_swap,actual_hold_m5_calendar,expected_held_m5,closed_balance_drawdown_percent,drawdown_increment_percent,tail_loss_ge_10,tail_loss_ge_20,tail_gain_ge_20,tail_hold_gt_12_m5,tail_hold_gt_96_m5,swap_drag_trade,drawdown_after_ge_10pct,drawdown_after_ge_20pct,drawdown_increment_positive,avoid_candidate_label,rescue_candidate_label,join_method(결합 방법),claim_boundary(주장 경계),log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20,nvda_xnas_log_return_1,aapl_xnas_log_return_1,msft_xnas_log_return_1,amzn_xnas_log_return_1,mega8_equal_return_1,top3_weighted_return_1,mega8_pos_breadth_1,mega8_dispersion_5,us100_minus_mega8_equal_return_1,us100_minus_top3_weighted_return_1
821,oos,2026-01-23 17:15:00+00:00,2026-01-23 17:20:00,5.0,2026-01-23 18:00:00,2026-01,17,4,long,long,0.343613952398,0.292457133532,0.363928884268,0.02031493187,0.02031493187,0.044766753912,-0.000562137088,14.52,12.7,1.8200000000000003,14.52,0.0,8,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000674380688,0.000929239905,0.001358993235,0.999345362186,-1.9540677e-05,0.999325871468,-1.123240709305,0.660061597824,-0.002151371213,-0.507579624653,1.002434253693,1.002915143967,27.420106887817,12.231028556824,-17.529329299927,2.801502943039,0.998703956604,65.172142028809,55.77543258667,-0.097389884293,15.172141075134,-1.792413949966,-5.120009422302,0.056076917797,0.004734792747,3.4368935e-05,33.961906433105,23.204244613647,1.463607430458,0.007194019854,0.945392310619,0.0,0.211324200034,1.281766533852,28.437269210815,16.687189102173,-1.0,0.45486882329,1.0,45.0,0.0,0.0,0.001114827232,-1.615561366081,0.000179163311,1.538488507271,-5.0865216e-05,-1.623173952103,-0.001225000829,-0.001178598381,-0.000910154777,0.001601079013,-0.001598571893,-0.001049432321,0.125,0.00486578187,0.000924418564,0.000375278993
822,oos,2026-01-23 18:00:00+00:00,2026-01-23 18:05:00,5.0,2026-01-23 18:45:00,2026-01,18,4,long,long,0.306172341108,0.326541513205,0.367286026478,0.040744513273,0.040744513273,0.018470615149,-0.000562137088,-3.31,-1.385,-1.925,-3.31,0.0,8,8,0.2863197958565759,0.2863197958565759,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000359862315,0.001790866256,0.000626242254,1.000340461731,1.9455518e-05,1.000359892845,-0.133779630065,-0.680535912514,-0.002151371213,0.285844355822,1.004190325737,1.006395936012,55.697120666504,56.106044769287,19.607122421265,3.072775602341,0.999418318272,79.740768432617,64.56120300293,1.461056232452,29.740766525269,0.358704149723,0.0,0.0552800484,0.006351126358,0.000233022089,32.371913909912,24.672443389893,1.312067627907,0.013195704669,0.889861702919,0.0,0.240446731448,0.413103371859,42.896083831787,27.070831298828,-1.0,0.858623445034,1.0,90.0,0.0,0.0,0.0,-1.597189307213,-0.00017913121,0.712696671486,0.000101844402,-2.082512378693,-0.000372806448,-0.000803051633,0.002933526644,0.003340992844,0.000660944963,0.001202491112,0.5,0.005981750786,-0.000301017892,-0.000842564041
823,oos,2026-01-23 18:45:00+00:00,2026-01-23 18:50:00,5.0,2026-01-23 19:30:00,2026-01,18,4,long,long,0.330246329308,0.318661779165,0.351091861725,0.020845532417,0.020845532417,-0.012390196323,-0.000562137088,-2.14,-3.475,1.335,-2.14,0.0,8,8,0.4714328965010203,0.18511310064444442,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000268525851,0.000788481615,0.001115115709,0.999731481075,0.0,0.999731481075,-0.541708827019,-0.054615270346,-0.002151371213,-0.212864309549,1.001444935799,1.003988027573,29.817247390747,64.983177185059,49.908760070801,1.712397575378,1.000521063805,63.153533935547,60.494152069092,0.176440626383,13.153533935547,-3.145847320557,4.93492937088,-0.02339714393,0.001149519347,0.000282359309,32.406314849854,25.799570083618,1.256079554558,0.007265183143,0.643417775631,0.0,0.230026975274,1.173713684082,38.512928009033,8.854038238525,-1.0,0.261811763048,1.0,135.0,0.0,0.0,0.001125492388,-0.61900395155,-0.000358358724,-1.988665938377,-0.000254870567,-2.17743730545,-0.002665388864,-0.001328262035,0.003442933084,-0.000458495721,-9.8060613e-05,0.000860024418,0.375,0.001580207609,-0.000170429194,-0.001128514181
824,oos,2026-01-23 20:20:00+00:00,2026-01-23 20:25:00,5.0,2026-01-23 21:20:00,2026-01,20,4,long,long,0.329448252916,0.33135047555,0.339201211929,0.00785073638,0.00785073638,-0.012460052967,-0.000562137088,0.37,-0.6,0.97,0.37,0.0,11,8,0.4394273604082805,-0.03200553609273982,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000800206151,0.001141952584,0.001394923311,1.000810265541,-9.762517e-06,1.000800490379,1.237033009529,0.091674588621,-0.002151371213,0.622192144394,0.999846458435,1.000519633293,-13.578673362732,17.248083114624,57.286277770996,-0.575542330742,1.002537250519,49.088073730469,53.202663421631,2.506036281586,-0.911925494671,8.263692855835,11.592771530151,-0.026297567412,-0.001704164781,-1.2642473e-05,32.97439956665,27.735189437866,1.188901185989,0.005975483451,0.384501934052,0.0,0.204243794084,0.881594181061,22.619800567627,-3.132172107697,-1.0,-0.190220370889,1.0,230.0,0.0,0.0,-0.002213613829,0.91362208128,0.0,-1.313205838203,-0.000663746207,-0.556471943855,0.001065927674,0.001250983798,0.000680764206,0.000584893045,0.001358153415,0.000922093284,1.0,0.002036756137,-0.000557627005,-0.000121566889
825,oos,2026-01-26 16:35:00+00:00,2026-01-26 16:40:00,5.0,2026-01-26 17:20:00,2026-01,16,0,long,long,0.352634698153,0.284255683422,0.363109618425,0.010474920273,0.010474920273,0.017323851585,-0.000562137088,7.87,6.75,1.12,7.87,0.0,8,8,0.0,-0.4394273604082805,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000838244276,0.001911442261,0.002766995691,1.00082886219,9.751113e-06,1.000838637352,1.671685695648,5.852798461914,0.000886177004,1.132131457329,1.002207636833,1.002977013588,17.668340682983,19.63791847229,22.157136917114,1.966249227524,1.001183986664,77.58625793457,61.218975067139,4.568602561951,27.586259841919,5.673486232758,7.385600090027,0.02151504159,0.003421697766,6.6434142e-05,19.006652832031,16.469041824341,1.15408372879,0.003801663406,1.144069671631,0.0,0.108429133892,1.269468545914,20.321655273438,24.102170944214,-1.0,0.277227729559,1.0,5.0,1.0,0.0,-0.004950494971,-2.894606113434,-0.000268288335,0.181894898415,-0.000308912102,-1.889897823334,0.001384304371,0.012663977221,-0.003762919223,0.0,-0.002625750843,0.002025092021,0.5,0.009472841397,0.003464346519,-0.001186496345
826,oos,2026-01-26 17:20:00+00:00,2026-01-26 17:25:00,5.0,2026-01-26 18:05:00,2026-01,17,0,long,long,0.319959521294,0.336685180664,0.343355208635,0.006670027971,0.006670027971,0.010495960712,-0.000562137088,0.52,0.825,-0.30499999999999994,0.52,0.0,8,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.001252659597,0.001174929668,0.001655580942,1.001224279404,2.9149873e-05,1.00125348568,1.683916211128,1.850623130798,0.000886177004,1.218065023422,1.003394365311,1.005331397057,39.70885848999,49.467967987061,49.915489196777,2.59131360054,1.002168416977,80.267135620117,67.533721923828,-0.898342907429,30.267133712769,1.680813193321,-6.632174491882,0.032518692315,0.005886234809,0.000186420555,26.509607315063,19.469318389893,1.361609339714,0.009027984925,0.94074857235,0.0,0.138451844454,1.274098396301,39.470924377441,24.126605987549,-1.0,0.549071013927,1.0,50.0,0.0,0.0,0.00055648305,-1.669712543488,0.000178842893,1.899222493172,0.00010305029,-0.862891733646,0.001334579196,0.003188665258,0.001555392519,0.002426373307,0.00143675704,0.001985366456,0.875,0.001968413359,-0.000183312513,-0.000731921988
827,oos,2026-01-26 18:05:00+00:00,2026-01-26 18:10:00,5.0,2026-01-26 18:50:00,2026-01,18,0,long,long,0.306819111109,0.326586663723,0.366594165564,0.040007501841,0.040007501841,-0.009869784117,-0.000562137088,0.37,0.925,-0.555,0.37,0.0,8,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000145494196,0.000523878203,0.001076578745,1.000145554543,0.0,1.000145554543,-0.248224884272,0.43667781353,0.000886177004,0.136413767934,1.001941680908,1.004300951958,31.759304046631,60.434143066406,74.990013122559,1.873580932617,1.00316619873,68.591293334961,64.706047058105,0.258704811335,18.591297149658,1.822245240211,4.241723060608,-0.000357113866,0.00174885639,0.000228675039,27.493892669678,20.990320205688,1.309836745262,0.005918662995,0.804362118244,0.0,0.187929257751,1.055598855019,35.584095001221,12.394980430603,-1.0,0.287245571613,1.0,95.0,0.0,0.0,0.002218524693,0.290200322866,8.9429443e-05,0.229415729642,-0.000484976073,-2.279511213303,-0.00288832048,0.000706353283,0.003229990602,0.000375869189,1.8269913e-05,0.001293427893,0.625,0.003622365883,0.00012723486,-0.00114792306
828,oos,2026-01-27 16:35:00+00:00,2026-01-27 16:40:00,5.0,2026-01-27 17:20:00,2026-01,16,1,long,long,0.373184323311,0.249480322003,0.377335309982,0.004150986671,0.004150986671,0.002598673105,-0.000562137088,13.44,9.475,3.965,13.44,0.0,8,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000821580761,-0.00113070698,0.00216599647,0.99902433157,0.000154586989,0.999178767204,-2.63463306427,5.936833381653,0.005665744189,-1.416244626045,0.99873238802,0.99855786562,-7.758476734161,-4.524013996124,41.10563659668,-2.150551795959,1.001518368721,28.615022659302,44.043991088867,-4.420741081238,-21.384977340698,-6.093044757843,-9.967329025269,-0.011293045245,-0.001419417677,-2.375638e-05,14.992147445679,11.767276763916,1.274054169655,0.001807973487,-0.265620946884,0.0,0.075364917517,1.119866251945,11.847786903381,-11.70311164856,-1.0,-0.22870478034,1.0,5.0,1.0,0.0,0.002203856828,2.148411989212,0.00026840833,2.628766536713,-0.001366275712,-3.556694746017,-0.000965665327,0.017996141687,0.014688146301,0.003097792156,0.004120960832,0.012645584531,0.5,0.007680829614,-0.004942204338,-0.013466827571
829,oos,2026-01-27 17:25:00+00:00,2026-01-27 17:30:00,5.0,2026-01-27 18:15:00,2026-01,17,1,long,long,0.326270759106,0.331116855145,0.342612296343,0.011495441198,0.011495441198,-0.044920057058,-0.000562137088,5.27,2.95,2.3199999999999994,5.27,0.0,9,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000356409757,-0.000394932926,0.001011613291,0.999662935734,-1.9261959e-05,0.999643683434,-0.64497923851,0.699882507324,0.005665744189,-0.381524175406,1.001336455345,1.001799464226,19.160165786743,11.976105690002,45.024322509766,1.433046579361,1.001392006874,62.736309051514,57.589302062988,-1.712947010994,12.736309051514,-2.375867843628,-2.751613140106,0.035740494728,0.002433780814,2.8964141e-05,24.236219406128,15.860942840576,1.528043985367,0.006065865979,0.80814909935,0.0,0.193583741784,0.403168618679,16.463403701782,4.170271396637,-1.0,0.270601332188,1.0,55.0,0.0,0.0,0.004439511802,-0.170005097985,0.0,0.985903739929,-0.000134965376,-1.811761498451,-0.001480776584,-0.001077461871,-0.001656792709,0.001034789719,0.000242633425,-0.001453623176,0.625,0.005687733181,-0.000598979648,0.001097276923
830,oos,2026-01-28 16:35:00+00:00,2026-01-28 16:40:00,5.0,2026-01-28 17:20:00,2026-01,16,2,long,long,0.361160516739,0.270081192255,0.368758261204,0.007597744465,0.007597744465,0.012203842402,-0.000562137088,-0.86,-3.4,2.54,-0.86,0.0,8,8,0.0729778351040466,0.0729778351040466,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000143443627,0.000373049756,0.002151808701,0.999837458134,1.9124445e-05,0.999856591225,-0.14520804584,4.367035388947,0.0068703508,-0.1968498528,0.999359309673,0.998907983303,-9.702674865723,-11.818688392639,44.850830078125,-2.075512886047,1.001753330231,39.900287628174,46.676952362061,2.45432138443,-10.0997133255,8.013655662537,19.740093231201,-0.005795977078,-0.001022258541,-5.1051924e-05,19.047319412231,15.851369857788,1.201619744301,0.002307381481,0.176120236516,0.0,0.110118746758,0.967958211899,22.806140899658,2.383683681488,-1.0,-0.21783182025,1.0,5.0,1.0,0.0,0.003260869533,-0.708525240421,0.000179067065,0.322946548462,-8.3080631e-05,-0.554271519184,0.014324326999,-0.003336181166,0.000915008306,0.006600684021,0.004966303706,0.002365802648,0.875,0.00641645072,-0.005109736696,-0.002509236103
831,oos,2026-01-28 17:30:00+00:00,2026-01-28 17:35:00,5.0,2026-01-28 18:15:00,2026-01,17,2,long,long,0.330147832632,0.328731805086,0.341120362282,0.01097252965,0.01097252965,-0.008963495493,-0.000562137088,-1.36,-3.725,2.365,-1.36,0.0,8,8,0.1883846441057692,0.1154068090017226,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000631686591,0.000191498984,0.000852088851,0.999358952045,9.567986e-06,0.999368488789,-0.709203660488,0.040591772646,0.0068703508,-0.583562731743,0.998844206333,0.998246729374,-11.251030921936,-15.647452354431,32.097019195557,-1.66998052597,1.000960707664,40.632217407227,45.167911529541,0.861400365829,-9.367783546448,1.90313577652,-1.729871273041,-0.009779649787,-0.001233526738,-5.2503929e-05,28.256740570068,20.066114425659,1.408182024956,0.002809377853,0.072483927011,1.0,0.203257262707,0.821139574051,16.683658599854,-6.42418050766,-1.0,-0.054875060916,1.0,60.0,0.0,0.0,0.00325909839,-0.337678164244,0.00026881721,-0.544216811657,-0.000704174279,1.128119587898,-0.002140154829,-0.001639088732,-0.000166313257,-0.001754565397,-0.00135209423,-0.000981486519,0.0,0.003883386962,0.000720607175,0.000349999405
832,oos,2026-01-28 18:30:00+00:00,2026-01-28 18:35:00,5.0,2026-01-28 19:20:00,2026-01,18,2,long,long,0.334391981363,0.328413635492,0.337194293737,0.002802312374,0.002802312374,-0.008304804564,-0.000562137088,0.99,-3.4,4.39,0.99,0.0,9,8,0.1043752757883318,-0.08400936831743738,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000537066197,-3.8350838e-05,0.000872498262,1.000566005707,-2.8779132e-05,1.000537157059,0.868874549866,-0.115714676678,0.0068703508,0.530095994473,0.999262154102,0.998023748398,-18.866815567017,-32.378284454346,5.879911899567,-2.04580783844,0.999713003635,41.698463439941,43.730091094971,0.553455710411,-8.301537513733,1.28338432312,0.939446628094,-0.003071564715,-0.001445678878,-0.000120917044,26.424499511719,21.358940124512,1.237163424492,0.005247956142,0.31920966506,0.0,0.206897497177,0.445885688066,30.574825286865,-12.758032798767,-1.0,-0.325517237186,1.0,120.0,0.0,0.0,-0.001073537278,0.356086701155,0.0,1.650274038315,0.000258828659,1.399788975716,0.000573828234,0.000156598675,-0.001230076537,0.000864393252,0.000543076778,-0.00047213881,0.75,0.001587673323,-5.866319e-06,0.001009349246
833,oos,2026-01-28 19:20:00+00:00,2026-01-28 19:25:00,5.0,2026-01-28 20:20:00,2026-01,19,2,long,long,0.33146956563,0.330713242292,0.337817132473,0.006347566843,0.006347566843,-0.02738520503,-0.000562137088,3.62,-0.525,4.1450000000000005,3.62,0.0,11,8,0.0,-0.1043752757883318,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000374302879,0.001075297827,0.000748465653,1.000374317169,0.0,1.000374317169,0.771207928658,-0.502419650555,0.0068703508,0.38637343049,1.000020027161,0.998447537422,-16.442699432373,-41.032314300537,-17.677358627319,-1.597253322601,0.998623013496,46.839912414551,44.000110626221,2.964084386826,-3.160089254379,10.370369911194,15.572896957397,0.013454667293,-0.000354915392,-0.000151411659,25.244100570679,21.916797637939,1.15181517601,0.003838572418,0.543629050255,0.0,0.171765595675,0.440887063742,37.641021728516,-8.314398765564,-1.0,-0.194465219975,1.0,170.0,0.0,0.0,-0.002143622609,-1.212294459343,-0.00026881721,-2.157584905624,0.000362491468,0.881967008114,0.001256478834,0.000509334553,0.000312705204,0.000659141515,0.00020088318,0.000556590268,0.75,0.002208676655,0.000173489738,-0.000182217365
834,oos,2026-01-28 21:30:00+00:00,2026-01-28 21:35:00,5.0,2026-01-29 16:45:00,2026-01,21,2,long,long,0.347542315722,0.299845010042,0.352612614632,0.00507029891,0.00507029891,-0.091439902782,-0.000562137088,-20.47,-9.64,-10.829999999999998,-20.1,-0.37,230,8,1.7335264178586274,1.7335264178586274,1,1,0,1,1,1,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.00167085696,-0.00086458493,0.00200862647,0.998320937157,9.594609e-06,0.998330533504,-2.901133775711,2.339673995972,0.0068703508,-1.611230134964,0.998860955238,0.998210668564,-2.634028196335,-16.966341018677,-35.551788330078,1.383518218994,0.996698915958,39.385578155518,43.114231109619,-1.85170674324,-10.614423751831,-4.193548202515,8.812880516052,-0.003785555717,-0.001506599248,-7.791081e-06,26.952934265137,23.021083831787,1.170793414116,0.001679969253,-0.242881223559,1.0,0.152969837189,1.355239748955,21.823694229126,-7.938816070557,-1.0,-0.092692829669,1.0,300.0,0.0,0.0,0.00434310548,-0.469691038132,-0.000269034179,-2.754843950272,0.00036178701,1.784250736237,-0.000991830486,-0.000627082132,-0.001559689641,-0.003503641114,-0.00168975431,-0.001177255879,0.0,0.001496185898,2.0292389e-05,-0.00049220596
835,oos,2026-01-29 19:15:00+00:00,2026-01-29 19:20:00,5.0,2026-01-29 20:00:00,2026-01,19,3,long,long,0.379132598639,0.238821536303,0.382045805454,0.002913206816,0.002913206816,-0.039751797915,-0.000562137088,-5.19,-4.525,-0.665,-5.19,0.0,8,8,2.1730477714827585,0.43952135362413114,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.001889520208,0.003440814093,0.002383996733,1.001940131187,-4.8745012e-05,1.001891255379,1.354650497437,0.41588512063,-0.000677808595,0.971192061901,1.002748966217,0.998212516308,1.22292983532,-116.440032958984,-226.837753295898,-0.416535139084,0.990781486034,57.235195159912,41.176177978516,4.526621818542,7.235195636749,3.683680057526,1.093655467033,0.118645057082,0.005370790139,-0.000352371891,50.03307723999,38.233100891113,1.308632493019,0.010496716946,0.989649415016,0.0,0.336699455976,0.684309720993,39.637638092041,5.184278488159,-1.0,0.611760258675,1.0,165.0,0.0,0.0,-0.007845188491,-1.756190419197,-0.000178954899,-1.574828267097,0.000363338157,-1.245427012444,0.002440578537,0.002146300394,0.000164816403,0.002507314319,0.002673216397,0.001188730937,1.0,0.002550285542,-0.000781910028,0.000702575548
