record_view,candidate_alias,candidate_role,feature_axis,role_scope,route_role,axis,bucket,trade_count,net_profit,profit_factor,expectancy,win_rate,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,max_losing_streak
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,direction,sell,191,114.24,1.086673,0.598115,0.507853,271.53,35.871116,160,4
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,direction,buy,143,82.58,1.165134,0.577483,0.524476,81.87,12.516052,102,6
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,direction,sell,188,93.37,1.072892,0.496649,0.5,269.94,36.482322,158,4
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,direction,buy,143,81.79,1.168327,0.571958,0.524476,78.01,11.980526,102,6
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,direction,sell,188,93.37,1.072892,0.496649,0.5,269.94,36.482322,158,4
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,direction,buy,143,81.79,1.168327,0.571958,0.524476,78.01,11.980526,102,6
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,direction,sell,190,59.2,1.045891,0.311579,0.494737,285.04,38.523084,160,4
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,direction,buy,143,83.07,1.174995,0.580909,0.524476,80.21,12.318395,102,6
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,direction,sell,190,59.2,1.045891,0.311579,0.494737,285.04,38.523084,160,4
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,direction,buy,143,83.07,1.174995,0.580909,0.524476,80.21,12.318395,102,6
mt5_ta_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,tier_only_total,chron_segment,chron_early,104,207.48,1.457468,1.995,0.548077,103.22,13.568903,63,4
mt5_ta_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,tier_only_total,chron_segment,chron_mid,104,-29.56,0.949947,-0.284231,0.509615,185.76,31.976864,93,5
mt5_ta_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,tier_only_total,chron_segment,chron_late,104,20.28,1.035115,0.195,0.5,185.73,28.471349,42,6
mt5_rt_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,routed_total,chron_segment,chron_early,104,207.48,1.457468,1.995,0.548077,103.22,13.568903,63,4
mt5_rt_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,routed_total,chron_segment,chron_mid,104,-29.56,0.949947,-0.284231,0.509615,185.76,31.976864,93,5
mt5_rt_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,routed_total,chron_segment,chron_late,104,20.28,1.035115,0.195,0.5,185.73,28.471349,42,6
mt5_ta_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,tier_only_total,chron_segment,chron_early,103,229.72,1.516608,2.230291,0.543689,102.37,13.732276,63,4
mt5_ta_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,tier_only_total,chron_segment,chron_mid,103,-74.05,0.869917,-0.718932,0.504854,178.09,33.492562,93,5
mt5_ta_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,tier_only_total,chron_segment,chron_late,103,17.59,1.031553,0.170777,0.495146,179.19,27.762887,42,6
mt5_rt_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,routed_total,chron_segment,chron_early,103,229.72,1.516608,2.230291,0.543689,102.37,13.732276,63,4
mt5_rt_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,routed_total,chron_segment,chron_mid,103,-74.05,0.869917,-0.718932,0.504854,178.09,33.492562,93,5
mt5_rt_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,routed_total,chron_segment,chron_late,103,17.59,1.031553,0.170777,0.495146,179.19,27.762887,42,6
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,chron_segment,chron_early,104,234.41,1.527155,2.253942,0.548077,102.37,13.732276,64,4
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,chron_segment,chron_mid,104,-88.16,0.846564,-0.847692,0.5,192.64,36.551305,95,6
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,chron_segment,chron_late,103,-3.49,0.993705,-0.033883,0.485437,171.57,27.676598,43,6
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,chron_segment,chron_early,104,234.41,1.527155,2.253942,0.548077,102.37,13.732276,64,4
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,chron_segment,chron_mid,104,-88.16,0.846564,-0.847692,0.5,192.64,36.551305,95,6
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,chron_segment,chron_late,103,-3.49,0.993705,-0.033883,0.485437,171.57,27.676598,43,6
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,chron_segment,chron_early,111,230.06,1.473024,2.072613,0.54955,101.09,12.951124,67,5
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,chron_segment,chron_mid,111,-40.34,0.942167,-0.363423,0.495495,215.99,35.678417,97,6
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,chron_segment,chron_late,110,0.74,1.001177,0.006727,0.5,205.32,31.768529,43,6
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,chron_segment,chron_early,111,230.06,1.473024,2.072613,0.54955,101.09,12.951124,67,5
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,chron_segment,chron_mid,111,-40.34,0.942167,-0.363423,0.495495,215.99,35.678417,97,6
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,chron_segment,chron_late,110,0.74,1.001177,0.006727,0.5,205.32,31.768529,43,6
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,chron_segment,chron_early,105,197.27,1.434697,1.878762,0.542857,104.14,13.852273,63,4
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,chron_segment,chron_mid,105,-22.64,0.961168,-0.215619,0.514286,183.14,31.549752,94,5
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,chron_segment,chron_late,103,15.04,1.026257,0.146019,0.495146,184.11,28.434416,42,6
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,chron_segment,chron_early,105,197.27,1.434697,1.878762,0.542857,104.14,13.852273,63,4
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,chron_segment,chron_mid,105,-22.64,0.961168,-0.215619,0.514286,183.14,31.549752,94,5
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,chron_segment,chron_late,103,15.04,1.026257,0.146019,0.495146,184.11,28.434416,42,6
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_early,105,298.18,1.632931,2.83981,0.561905,104.25,13.007187,59,5
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_mid,105,-111.34,0.828118,-1.060381,0.495238,226.2,41.79292,101,5
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_late,104,82.36,1.146893,0.791923,0.509615,150.22,23.258911,41,6
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,chron_segment,chron_early,105,298.18,1.632931,2.83981,0.561905,104.25,13.007187,59,5
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,chron_segment,chron_mid,105,-111.34,0.828118,-1.060381,0.495238,226.2,41.79292,101,5
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,chron_segment,chron_late,104,82.36,1.146893,0.791923,0.509615,150.22,23.258911,41,6
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_early,105,311.83,1.689188,2.96981,0.561905,103.25,12.992978,59,5
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_mid,105,-126.69,0.806843,-1.206571,0.495238,225.22,43.300713,100,5
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_late,105,75.94,1.135332,0.723238,0.504762,147.5,23.159052,41,6
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,chron_segment,chron_early,105,311.83,1.689188,2.96981,0.561905,103.25,12.992978,59,5
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,chron_segment,chron_mid,105,-126.69,0.806843,-1.206571,0.495238,225.22,43.300713,100,5
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,chron_segment,chron_late,105,75.94,1.135332,0.723238,0.504762,147.5,23.159052,41,6
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_early,112,326.75,1.646633,2.917411,0.5625,92.57,11.24719,33,5
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_mid,112,-131.31,0.828611,-1.172411,0.482143,259.39,46.036845,104,6
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_late,110,65.47,1.107649,0.595182,0.509091,167.4,26.238245,42,6
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,chron_segment,chron_early,112,326.75,1.646633,2.917411,0.5625,92.57,11.24719,33,5
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,chron_segment,chron_mid,112,-131.31,0.828611,-1.172411,0.482143,259.39,46.036845,104,6
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,chron_segment,chron_late,110,65.47,1.107649,0.595182,0.509091,167.4,26.238245,42,6
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_early,104,287.1,1.621792,2.760577,0.557692,102.37,13.031136,58,5
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_mid,104,-125.69,0.799143,-1.208558,0.490385,218.27,41.709503,101,5
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_late,103,78.71,1.145565,0.764175,0.504854,144.39,22.629533,41,6
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,chron_segment,chron_early,104,287.1,1.621792,2.760577,0.557692,102.37,13.031136,58,5
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,chron_segment,chron_mid,104,-125.69,0.799143,-1.208558,0.490385,218.27,41.709503,101,5
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,chron_segment,chron_late,103,78.71,1.145565,0.764175,0.504854,144.39,22.629533,41,6
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_early,119,339.51,1.525029,2.853025,0.554622,174.69,18.51844,40,6
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_mid,119,-205.89,0.760298,-1.730168,0.445378,333.1,58.563944,113,6
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_late,119,69.66,1.109912,0.585378,0.529412,143.35,21.754966,42,6
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,chron_segment,chron_early,119,339.51,1.525029,2.853025,0.554622,174.69,18.51844,40,6
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,chron_segment,chron_mid,119,-205.89,0.760298,-1.730168,0.445378,333.1,58.563944,113,6
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,chron_segment,chron_late,119,69.66,1.109912,0.585378,0.529412,143.35,21.754966,42,6
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_early,105,277.35,1.588254,2.641429,0.552381,102.37,13.031136,58,5
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_mid,105,-130.02,0.791641,-1.238286,0.495238,232.28,43.574832,103,6
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,chron_segment,chron_late,103,54.59,1.102515,0.53,0.495146,136.06,22.295415,42,6
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,chron_segment,chron_early,105,277.35,1.588254,2.641429,0.552381,102.37,13.031136,58,5
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,chron_segment,chron_mid,105,-130.02,0.791641,-1.238286,0.495238,232.28,43.574832,103,6
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,chron_segment,chron_late,103,54.59,1.102515,0.53,0.495146,136.06,22.295415,42,6
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_early,112,269.05,1.4681,2.402232,0.544643,129.82,15.404331,37,6
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_mid,112,-142.09,0.792059,-1.268661,0.482143,236.28,44.365166,110,5
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_late,110,69.86,1.124741,0.635091,0.518182,119.97,19.344518,41,6
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,chron_segment,chron_early,112,269.05,1.4681,2.402232,0.544643,129.82,15.404331,37,6
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,chron_segment,chron_mid,112,-142.09,0.792059,-1.268661,0.482143,236.28,44.365166,110,5
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,chron_segment,chron_late,110,69.86,1.124741,0.635091,0.518182,119.97,19.344518,41,6
mt5_ta_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_early,112,269.05,1.4681,2.402232,0.544643,129.82,15.404331,37,6
mt5_ta_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_mid,112,-142.09,0.792059,-1.268661,0.482143,236.28,44.365166,110,5
mt5_ta_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_late,110,69.86,1.124741,0.635091,0.518182,119.97,19.344518,41,6
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,chron_segment,chron_early,112,269.05,1.4681,2.402232,0.544643,129.82,15.404331,37,6
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,chron_segment,chron_mid,112,-142.09,0.792059,-1.268661,0.482143,236.28,44.365166,110,5
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,chron_segment,chron_late,110,69.86,1.124741,0.635091,0.518182,119.97,19.344518,41,6
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_early,111,225.62,1.38803,2.032613,0.531532,137.34,16.617261,37,6
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_mid,111,-116.41,0.819051,-1.048739,0.486486,224.55,40.839153,110,5
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_late,109,65.95,1.121665,0.605046,0.513761,116.71,18.766518,41,6
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,chron_segment,chron_early,111,225.62,1.38803,2.032613,0.531532,137.34,16.617261,37,6
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,chron_segment,chron_mid,111,-116.41,0.819051,-1.048739,0.486486,224.55,40.839153,110,5
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,chron_segment,chron_late,109,65.95,1.121665,0.605046,0.513761,116.71,18.766518,41,6
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_early,111,225.62,1.38803,2.032613,0.531532,137.34,16.617261,37,6
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_mid,111,-136.99,0.78883,-1.234144,0.477477,241.88,43.990979,110,6
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,chron_segment,chron_late,111,53.64,1.100348,0.483243,0.513514,126.73,20.70481,42,6
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,chron_segment,chron_early,111,225.62,1.38803,2.032613,0.531532,137.34,16.617261,37,6
